ID_UNICO,ingresos_jovenes,SEXO,EDAD,INFORMAL,REGION,NIVEL_EDUCATIVO,INTERNET,SEGURO_SALUD,mesestrab_antiguedad
008210_083_11_05,63,0,20,1,Selva,1,1,1,6
008210_083_11_07,1050,0,24,1,Selva,2,1,1,18
008210_116_11_02,40,0,24,1,Selva,2,1,1,1
008210_116_11_03,1160,1,22,0,Selva,2,1,1,10
008210_131_11_01,1840,1,29,1,Selva,2,1,1,5
008242_005_11_01,576,0,24,1,Selva,1,1,1,12
008243_035_11_03,715,0,28,1,Selva,2,1,1,35
008243_118_11_03,140,1,23,1,Selva,1,1,1,1
008261_156_11_03,560,0,15,1,Selva,1,1,1,1
008261_156_11_06,150,0,25,1,Selva,1,1,1,1
008282_013_11_03,240,0,28,1,Selva,2,1,1,6
008282_013_11_04,1100,0,22,1,Selva,2,1,1,12
008282_116_11_02,860,1,26,1,Selva,1,1,1,1
008282_116_11_04,280,1,20,1,Selva,1,0,1,1
008291_078_11_02,2500,0,28,1,Selva,2,1,1,2
008455_052_11_02,100,0,21,1,Selva,1,1,1,4
008455_068_11_01,1960,0,20,1,Selva,2,1,1,1
008460_064_11_01,600,1,21,1,Selva,2,1,1,96
008460_192_11_02,1392,0,28,0,Selva,1,1,1,11
008472_065_11_01,1700,0,28,0,Costa,2,1,1,84
008472_150_11_07,1566,0,27,0,Costa,2,1,1,8
008474_013_11_02,1800,1,26,1,Costa,2,1,1,2
008474_036_11_02,1200,0,29,1,Costa,1,1,1,36
008486_014_11_02,200,0,28,1,Costa,1,0,1,2
008505_019_11_02,1920,0,25,1,Costa,2,1,1,30
008505_019_11_03,450,1,24,1,Costa,2,1,1,1
008505_073_11_02,1800,1,22,1,Costa,2,1,1,1
008505_111_11_03,1050,1,27,1,Costa,2,1,1,3
008505_125_11_03,2436,0,27,0,Costa,2,1,1,24
008514_047_11_01,2400,1,27,0,Costa,2,1,1,12
008514_047_11_02,2700,0,28,1,Costa,2,1,1,1
008568_047_11_03,500,1,24,0,Costa,1,1,1,2
008568_047_11_04,1869,0,25,0,Costa,1,1,1,12
008615_074_11_03,997,1,25,0,Sierra,2,1,1,22
008615_074_11_04,1131,1,23,0,Sierra,2,1,1,20
008620_069_11_03,900,0,29,1,Sierra,2,1,1,3
008620_069_11_04,1733,0,28,1,Sierra,2,1,1,48
008620_094_11_02,1080,0,28,0,Sierra,2,1,1,68
008631_014_11_02,1661,0,27,0,Sierra,2,1,1,12
008631_028_11_03,450,1,18,1,Sierra,2,1,1,1
008631_028_11_04,390,1,20,1,Sierra,1,1,1,1
008631_028_11_05,700,0,21,1,Sierra,1,1,1,1
008631_041_11_02,300,0,18,1,Sierra,1,1,1,1
008631_041_11_03,435,0,17,1,Sierra,1,0,1,4
008702_119_11_03,1200,0,22,1,Sierra,1,1,1,2
008708_004_11_03,125,1,23,1,Sierra,2,1,1,15
008708_219_11_09,200,1,22,1,Sierra,1,1,1,5
008725_024_11_03,1200,0,28,1,Sierra,2,1,0,60
008725_072_11_02,320,1,29,0,Sierra,2,1,1,55
008725_072_11_03,67,0,22,1,Sierra,1,1,1,4
008736_033_11_03,43,0,24,1,Selva,1,1,1,12
008737_064_11_02,320,1,29,1,Selva,1,1,1,1
008746_039_11_01,1650,0,26,0,Costa,2,1,1,36
008746_039_11_02,1340,1,28,1,Costa,1,1,1,8
008747_051_11_02,2440,1,28,0,Costa,2,1,1,24
008747_081_11_03,1460,0,24,0,Costa,2,1,1,1
008747_092_11_03,1566,0,29,0,Costa,2,1,1,60
008747_092_11_06,1150,1,25,1,Costa,2,1,1,12
008747_092_11_09,100,1,18,1,Costa,2,1,0,1
008747_118_11_03,1160,0,26,0,Costa,2,1,1,9
008747_118_11_04,780,0,23,1,Costa,2,1,0,6
008747_130_11_09,1065,1,27,0,Costa,2,1,1,36
008765_020_11_01,1045,1,25,1,Costa,1,1,1,84
008765_020_11_02,960,0,22,1,Costa,1,1,1,1
008765_020_11_03,1080,0,20,1,Costa,1,1,1,1
008765_132_11_04,720,0,26,1,Costa,1,1,0,1
008769_006_11_05,1095,0,28,0,Costa,2,1,1,2
008769_006_11_06,1131,0,26,0,Costa,1,1,1,5
008769_006_11_08,280,1,16,1,Costa,1,1,1,1
008769_021_11_02,2430,0,29,0,Costa,2,1,1,25
008769_021_11_03,1170,0,22,1,Costa,2,1,1,2
008769_052_11_03,404,1,25,1,Costa,2,1,0,36
008787_014_11_02,240,1,21,1,Costa,2,1,0,3
008792_022_11_04,2445,1,27,1,Costa,2,1,1,12
008792_073_11_02,200,0,17,1,Costa,1,1,1,1
008792_105_22_01,1066,0,29,1,Costa,1,1,1,108
008811_125_11_03,652,0,22,0,Costa,2,1,1,24
008813_094_11_03,380,0,21,1,Costa,1,1,1,1
008813_113_11_06,1000,0,20,1,Costa,1,1,0,15
008813_113_11_07,600,0,16,1,Costa,1,1,0,2
008821_106_11_03,1740,1,20,0,Costa,1,1,1,3
008821_106_11_09,1392,0,28,0,Costa,2,1,1,2
008821_106_11_12,1220,1,22,1,Costa,1,1,1,36
008825_073_11_02,1173,0,28,1,Costa,1,1,1,60
008838_094_11_03,3450,1,23,0,Costa,2,1,1,13
008838_112_11_03,2104,0,24,0,Costa,2,1,0,24
008857_027_11_02,720,1,17,1,Costa,1,1,1,1
008857_138_11_03,900,1,25,1,Costa,2,1,1,12
008858_012_11_03,455,0,25,0,Costa,2,1,1,24
008858_035_11_02,790,0,21,1,Costa,1,1,1,48
008858_035_11_05,754,0,18,1,Costa,1,1,1,24
008858_083_11_04,1050,0,19,0,Costa,1,1,1,1
008858_105_11_02,4410,1,28,1,Costa,2,1,1,5
008862_019_11_03,649,0,21,1,Costa,1,1,1,1
008862_052_11_03,1550,1,26,0,Costa,2,1,1,1
008862_052_11_04,600,0,25,1,Costa,2,1,0,1
008862_105_11_02,1205,0,28,1,Costa,1,1,0,36
008862_124_11_01,1120,1,27,1,Costa,1,1,1,1
008877_025_11_03,1246,1,21,0,Costa,1,1,1,3
008877_025_11_04,480,0,18,1,Costa,1,1,1,6
008877_109_11_02,418,1,25,1,Costa,1,1,1,6
008877_109_11_03,1354,0,24,1,Costa,1,1,1,11
008877_125_11_02,1068,1,22,0,Costa,2,1,1,18
008877_125_11_03,1920,0,24,1,Costa,1,0,1,6
008902_108_11_03,600,0,20,1,Costa,1,1,1,3
008927_074_11_03,1400,0,25,1,Costa,2,1,1,12
008938_142_11_03,960,0,20,1,Sierra,1,1,1,3
008938_142_11_04,720,0,16,1,Sierra,1,1,1,6
008942_050_11_02,60,1,26,1,Sierra,1,1,1,22
008942_052_11_03,1920,0,25,1,Sierra,1,1,1,2
008942_052_11_05,1200,0,24,1,Sierra,1,1,1,6
008956_019_11_01,480,0,29,1,Costa,1,1,1,120
008956_020_11_03,160,1,22,1,Costa,1,1,1,36
008956_021_11_02,720,1,16,1,Costa,1,1,1,6
008959_012_11_03,1200,0,26,1,Costa,1,1,1,36
008959_012_11_04,2200,0,19,1,Costa,1,1,1,4
008959_053_11_02,1000,0,18,1,Costa,1,1,1,1
008978_030_11_03,360,1,23,1,Sierra,2,1,1,2
008978_030_11_04,700,0,19,1,Sierra,2,1,1,1
008978_030_11_05,600,0,17,1,Sierra,1,1,1,1
008978_070_11_03,1800,1,24,1,Sierra,2,1,1,1
008998_039_11_03,1500,0,23,1,Sierra,2,1,1,3
008998_055_11_02,2400,0,23,1,Sierra,1,1,1,8
009005_060_11_02,4450,1,29,0,Sierra,2,1,1,4
009013_053_11_02,240,1,18,1,Sierra,2,1,0,1
009015_041_11_02,450,0,19,1,Sierra,2,1,0,36
009015_041_11_03,870,1,19,1,Sierra,1,1,0,24
009053_155_11_03,360,0,24,1,Sierra,1,1,1,36
009075_147_11_02,1181,1,24,1,Sierra,1,1,1,9
009077_050_11_03,100,1,19,1,Sierra,1,1,1,24
009088_391_11_03,400,1,18,1,Sierra,1,1,1,2
009103_118_11_03,60,1,17,1,Sierra,1,1,1,1
009121_094_11_02,50,0,17,1,Sierra,1,1,1,1
009121_258_11_04,1000,0,20,1,Sierra,1,1,0,1
009137_049_11_01,1140,1,24,1,Selva,1,1,0,1
009146_139_11_01,2031,0,29,1,Selva,1,1,0,96
009146_139_11_02,1458,1,25,1,Selva,1,1,0,84
009147_132_11_03,280,1,18,1,Selva,1,1,1,1
009167_117_11_03,200,0,17,1,Selva,1,1,1,4
009181_015_11_02,1800,0,26,1,Selva,1,1,0,60
009181_015_11_03,200,0,16,1,Selva,1,1,1,12
009181_066_11_01,150,0,23,1,Selva,1,1,1,60
009195_086_11_03,840,0,19,1,Selva,1,1,1,1
009195_090_11_03,512,0,19,1,Selva,1,1,1,2
009209_064_11_05,180,0,18,1,Selva,1,1,0,48
009209_065_11_03,600,0,19,1,Selva,1,1,1,60
009209_066_11_03,120,0,15,1,Selva,1,1,0,24
009209_154_11_03,546,1,21,1,Selva,2,1,1,11
009209_156_11_03,103,0,25,1,Selva,1,1,1,36
009222_009_11_03,600,0,20,1,Selva,2,1,1,5
009228_002_11_02,1554,1,27,0,Selva,2,1,1,36
009228_002_11_03,1232,1,29,0,Selva,2,1,1,19
009228_002_11_04,1044,0,28,0,Selva,2,1,1,35
009228_013_11_02,923,1,24,0,Selva,2,1,1,9
009228_031_11_02,120,1,25,0,Selva,2,1,1,96
009228_031_11_03,4846,0,22,1,Selva,2,1,0,30
009258_068_11_01,3420,0,27,0,Selva,1,1,0,36
009291_112_11_03,720,0,15,1,Selva,1,1,0,48
009291_120_11_03,1200,0,19,1,Selva,1,1,1,3
009291_120_11_04,600,0,18,1,Selva,1,1,1,72
009291_120_11_05,240,0,16,1,Selva,1,0,1,12
009309_004_11_06,800,0,19,1,Selva,1,1,1,24
009309_014_11_03,2280,1,20,1,Selva,1,1,1,1
009309_014_11_06,2280,0,21,1,Selva,1,1,1,1
009328_006_11_02,300,1,24,1,Costa,2,1,1,2
009338_056_11_02,789,0,28,1,Costa,2,1,1,3
009338_106_12_02,800,1,21,1,Costa,1,1,1,6
009338_106_22_01,39,1,25,1,Costa,1,1,1,6
009338_106_22_02,1450,0,26,1,Costa,1,1,1,3
009365_062_11_02,1600,1,24,0,Costa,2,1,1,9
009365_062_11_03,1380,0,26,0,Costa,2,1,1,12
009381_007_11_03,550,1,18,1,Costa,1,1,1,1
009381_051_11_03,1200,0,20,1,Costa,1,1,0,2
009381_051_11_05,609,1,22,0,Costa,1,1,1,12
009398_060_11_04,480,0,20,1,Costa,1,1,1,1
009398_089_11_04,400,0,19,1,Costa,2,1,1,9
009402_009_11_03,280,0,22,1,Costa,2,1,1,1
009402_009_11_04,160,0,20,1,Costa,2,1,1,1
009402_022_11_03,7750,1,29,0,Costa,2,1,1,36
009402_022_11_04,4000,0,29,0,Costa,2,1,1,30
009473_047_11_03,1000,0,19,1,Costa,1,1,1,24
009489_032_11_03,960,0,29,1,Costa,2,1,1,72
009489_055_11_05,1228,0,20,1,Costa,1,1,1,12
009496_077_11_03,1264,0,24,0,Costa,1,1,1,39
009511_014_11_02,541,0,25,1,Costa,2,1,0,96
009523_029_11_03,180,1,22,1,Costa,2,1,1,36
009542_020_11_03,1120,1,19,1,Costa,1,1,1,18
009546_060_11_03,400,0,26,1,Costa,1,1,1,144
009548_107_11_03,1440,0,24,1,Costa,2,1,1,2
009569_014_11_03,2190,0,26,0,Costa,2,1,1,24
009569_029_11_03,900,0,28,1,Costa,2,1,1,24
009584_119_11_03,363,0,27,1,Costa,2,1,1,96
009586_028_11_02,840,1,22,1,Costa,1,1,1,4
009586_405_11_03,905,0,23,0,Costa,1,1,1,29
009586_405_11_04,140,0,20,1,Costa,1,1,1,48
009601_106_11_01,1727,0,29,1,Costa,1,1,1,96
009607_010_11_03,1500,0,19,1,Selva,1,1,1,12
009607_044_11_04,892,1,29,0,Selva,2,1,1,1
009607_044_11_05,1010,0,28,0,Selva,2,1,1,36
009607_062_11_03,1259,0,22,1,Selva,2,1,1,12
009607_062_11_04,600,0,19,1,Selva,1,1,1,3
009607_095_11_03,800,0,23,1,Selva,2,1,0,18
009607_095_11_06,1000,0,28,1,Selva,2,1,1,4
009618_075_11_03,235,1,20,1,Selva,2,1,1,36
009618_091_11_02,1440,0,18,1,Selva,1,1,1,1
009619_035_11_06,875,0,27,0,Selva,1,1,1,3
009619_059_11_01,88,1,26,1,Selva,1,1,1,2
009619_059_11_02,800,0,18,1,Selva,1,0,0,2
009619_072_11_03,1784,1,18,0,Selva,1,1,1,7
009619_072_11_06,1200,0,27,1,Selva,1,1,1,2
009619_072_11_11,960,1,22,1,Selva,1,1,1,3
009624_047_11_03,1000,1,24,1,Selva,2,1,0,2
009624_047_11_04,600,0,20,1,Selva,1,1,1,12
009624_111_11_04,240,1,25,1,Selva,2,1,1,19
009624_111_11_05,1392,0,25,0,Selva,2,1,1,69
009639_083_11_02,1050,1,25,1,Selva,2,1,1,1
009639_093_11_04,1500,0,28,1,Selva,2,1,1,1
009658_064_11_03,1305,1,27,0,Selva,2,1,1,48
009659_002_11_03,1200,1,29,0,Selva,2,1,0,8
009659_022_11_03,538,0,20,1,Selva,1,1,0,1
009659_058_11_03,800,0,18,1,Selva,1,1,0,2
009669_030_11_01,1000,1,25,1,Selva,1,1,1,14
009669_141_13_02,1400,0,26,1,Selva,1,1,1,1
009702_208_11_03,48,1,18,1,Selva,1,1,1,1
009704_042_11_02,1391,1,27,1,Selva,1,1,1,3
009704_096_11_02,480,0,18,1,Selva,1,1,1,24
009737_095_11_03,400,0,17,1,Selva,1,1,1,1
009737_103_11_01,542,0,28,1,Selva,1,1,1,71
009751_097_11_01,1,0,28,1,Selva,1,0,0,60
009751_098_11_02,480,1,29,1,Selva,1,1,1,1
009755_002_11_06,1800,0,17,1,Selva,1,0,1,1
009755_126_11_03,960,0,24,1,Selva,1,0,1,1
009814_172_11_02,356,1,22,0,Costa,2,1,1,11
009820_053_11_05,1000,0,28,1,Costa,1,0,0,1
009827_111_11_04,900,1,27,0,Costa,2,1,1,42
009850_122_11_06,160,0,17,1,Sierra,1,1,1,14
009867_027_11_05,3739,0,27,1,Costa,2,1,1,72
009867_027_11_06,1000,1,24,1,Costa,1,1,1,3
009874_074_11_01,1790,1,25,0,Costa,2,1,1,4
009874_115_11_01,1600,0,27,1,Costa,2,1,1,24
009888_007_11_03,600,1,20,1,Costa,2,1,1,3
009888_072_11_03,1500,0,24,1,Costa,2,1,0,12
009888_109_11_02,1200,1,23,1,Costa,1,1,0,2
009895_017_11_03,1200,0,29,1,Costa,1,1,0,24
009901_025_11_02,120,0,21,1,Sierra,1,1,1,1
009901_057_11_01,700,0,29,1,Sierra,2,1,0,12
009901_057_11_02,108,1,28,1,Sierra,2,1,1,1
009904_023_11_03,600,0,17,1,Selva,1,1,1,2
009904_023_11_07,1200,0,29,1,Selva,1,1,1,60
009904_050_11_02,1130,1,25,0,Selva,2,1,1,18
009904_050_11_04,900,0,27,1,Selva,1,1,1,5
009923_006_11_03,1200,0,22,1,Costa,2,1,1,12
009923_052_11_01,2699,0,27,1,Costa,1,1,0,84
009933_044_11_04,480,0,15,1,Sierra,1,1,1,5
009933_071_11_03,100,1,20,1,Sierra,1,1,1,1
009945_051_11_03,250,0,17,1,Sierra,1,1,1,36
009952_042_11_02,300,0,22,1,Sierra,1,1,0,2
009958_027_11_02,1025,1,26,1,Costa,2,1,1,24
009959_040_11_04,450,1,18,1,Sierra,1,1,1,5
009959_044_11_03,182,0,19,1,Sierra,1,1,1,1
009978_111_11_03,1080,0,23,1,Sierra,2,1,1,12
009978_228_11_03,160,0,24,1,Sierra,2,1,0,1
009980_090_11_01,1400,0,28,1,Sierra,1,1,1,1
009994_091_11_03,300,1,21,1,Costa,2,1,1,22
009994_091_11_04,196,1,25,1,Costa,2,1,1,1
009994_092_11_02,1395,0,28,1,Costa,2,1,0,2
009994_092_11_03,900,1,25,1,Costa,2,1,0,1
009994_092_11_04,456,0,19,1,Costa,1,1,0,1
009994_092_11_05,820,0,18,1,Costa,1,1,0,36
010010_002_11_02,1050,1,25,1,Costa,2,1,1,3
010010_054_11_03,161,1,29,1,Costa,2,1,1,12
010016_037_11_02,1800,0,17,1,Sierra,1,1,1,4
010016_046_11_03,90,1,21,1,Sierra,2,1,1,8
010019_080_11_02,400,0,24,1,Sierra,2,1,1,1
010035_067_11_03,1300,0,29,1,Sierra,2,1,1,24
010035_109_11_01,1930,0,29,1,Sierra,1,1,0,60
010038_013_11_01,1200,0,23,1,Sierra,1,1,0,8
010038_028_11_02,350,0,21,1,Sierra,2,1,0,1
010038_028_11_04,500,0,23,1,Sierra,1,1,0,1
010038_051_11_02,917,1,26,0,Sierra,1,1,1,12
010038_055_11_02,331,1,28,1,Sierra,1,1,0,3
010065_112_11_03,1440,0,19,1,Selva,1,1,1,2
010065_114_11_03,60,0,15,1,Selva,1,1,1,1
010065_116_11_04,400,0,20,1,Selva,1,1,1,1
010065_116_11_05,200,0,16,1,Selva,1,0,1,1
010083_038_11_02,1060,0,15,1,Costa,1,1,1,1
010083_056_11_05,190,1,26,0,Costa,2,1,1,24
010083_056_11_06,1487,0,25,0,Costa,2,1,1,6
010111_020_11_04,700,0,19,1,Selva,2,1,1,1
010111_068_11_03,600,0,17,1,Selva,1,1,1,2
010131_064_11_03,1740,1,26,0,Costa,2,1,1,4
010131_133_11_04,960,0,27,1,Costa,2,1,1,6
010131_135_11_03,1200,0,22,1,Costa,1,1,1,1
010131_138_11_01,892,1,29,0,Costa,1,1,1,1
010149_094_11_03,600,0,17,1,Selva,1,1,1,36
010149_096_11_03,1200,0,18,1,Selva,1,1,1,5
010149_097_11_01,1200,0,27,1,Selva,1,1,1,48
010155_059_11_03,200,0,23,1,Selva,1,1,1,24
010179_064_11_01,1696,0,28,0,Costa,1,1,1,60
010179_064_11_02,519,0,23,1,Costa,1,1,1,1
010179_078_11_03,1465,0,21,0,Costa,1,1,1,2
010179_093_11_05,1184,0,21,0,Costa,2,1,1,2
010200_035_23_01,1570,0,28,1,Costa,1,1,1,1
010200_035_23_02,235,1,25,1,Costa,2,1,1,60
010200_035_33_01,465,1,27,1,Costa,1,1,1,1
010200_072_11_05,74,1,29,1,Costa,2,1,1,24
010200_072_11_07,33,1,17,1,Costa,1,0,1,8
010200_105_11_03,975,0,23,0,Costa,1,1,1,24
010240_052_11_03,2747,0,27,0,Costa,1,1,0,48
010240_070_11_03,120,1,21,1,Costa,1,1,1,9
010244_147_11_03,2710,1,26,0,Costa,1,1,1,60
010268_075_11_02,240,1,20,1,Costa,2,1,1,1
010268_075_11_03,137,1,20,1,Costa,1,1,1,1
010268_075_11_04,1600,0,21,1,Costa,1,1,1,29
010268_089_11_03,21,1,17,1,Costa,1,1,1,10
010274_071_11_02,800,1,23,1,Selva,2,1,1,1
010274_071_11_03,440,0,20,1,Selva,1,1,1,1
010274_100_11_02,2537,1,24,0,Selva,2,1,1,6
010286_105_11_03,78,0,21,1,Selva,1,0,1,1
010293_094_11_02,960,0,26,1,Selva,1,0,1,1
010293_095_11_02,2000,1,29,0,Selva,1,1,1,3
010295_048_11_04,325,1,23,1,Selva,2,1,1,1
010295_156_11_03,450,1,16,1,Selva,1,0,1,1
010295_160_11_03,15,1,18,1,Selva,1,1,1,1
010310_004_22_01,2055,0,28,1,Costa,2,1,0,84
010310_020_11_03,2615,0,29,0,Costa,1,1,0,6
010310_020_11_05,77,1,20,1,Costa,1,1,1,8
010310_054_11_02,535,0,27,1,Costa,2,1,0,60
010310_069_11_07,2800,0,23,1,Costa,2,1,1,8
010317_006_11_05,1305,0,29,0,Costa,2,1,1,18
010337_041_11_03,300,0,23,1,Sierra,2,1,1,6
010348_123_11_03,65,0,28,1,Sierra,2,1,0,1
010359_013_11_01,480,0,27,1,Selva,1,1,1,96
010359_016_11_03,800,1,23,1,Selva,1,0,0,24
010359_105_11_03,840,0,18,1,Selva,1,1,1,12
010359_109_11_01,960,0,29,1,Selva,1,1,0,72
010364_010_11_02,300,0,17,1,Selva,1,1,1,6
010364_037_11_03,200,1,20,1,Selva,1,1,1,2
010364_056_11_01,2600,0,28,0,Selva,1,1,1,108
010400_015_11_03,300,1,25,1,Sierra,1,1,1,3
010427_016_11_03,400,0,17,1,Costa,1,1,1,1
010427_016_11_08,1400,1,22,1,Costa,1,1,1,3
010427_031_11_02,809,1,21,0,Costa,1,1,1,1
010427_059_11_02,180,0,23,1,Costa,1,1,1,1
010427_085_11_02,160,1,20,1,Costa,1,1,1,1
010427_111_11_03,1740,1,25,0,Costa,2,1,1,1
010427_111_11_04,1200,0,23,1,Costa,1,1,1,13
010441_075_11_03,800,1,21,1,Costa,2,1,1,3
010441_075_11_04,1400,0,19,1,Costa,1,1,1,6
010441_075_11_05,1213,1,29,0,Costa,2,1,1,4
010447_014_11_02,320,0,21,1,Costa,2,1,0,11
010471_087_11_05,520,1,21,1,Costa,1,1,0,12
010517_064_11_03,1050,0,24,1,Sierra,2,1,0,1
010538_052_11_02,1600,0,23,1,Sierra,2,1,1,10
010538_069_11_01,606,0,27,1,Sierra,1,1,1,144
010568_002_11_01,1914,1,28,0,Costa,2,1,1,24
010568_002_11_02,892,0,29,0,Costa,1,1,1,132
010568_104_11_07,1000,1,21,1,Costa,1,1,1,24
010581_075_11_04,217,1,23,1,Costa,2,1,1,1
010581_089_11_04,844,0,27,0,Costa,2,1,1,5
010589_015_11_01,1360,1,27,0,Costa,1,1,1,96
010613_062_11_01,500,1,25,1,Sierra,1,1,1,2
010631_018_11_04,660,0,18,1,Costa,1,1,1,12
010631_082_11_03,660,0,19,1,Costa,1,0,1,1
010637_020_11_04,1500,0,26,0,Costa,2,1,1,60
010637_047_11_02,2320,0,24,1,Costa,2,1,1,3
010642_106_11_03,1000,0,24,0,Costa,2,1,1,36
010651_050_11_03,1190,0,27,0,Costa,1,1,1,60
010651_120_11_02,930,0,22,0,Costa,1,1,1,34
010656_002_11_05,60,1,20,1,Costa,2,1,1,1
010656_051_13_02,817,1,29,1,Costa,2,0,1,36
010656_051_13_03,1149,0,29,1,Costa,1,1,0,12
010656_051_23_02,504,1,29,1,Costa,1,1,1,6
010749_027_11_04,600,0,20,1,Costa,1,1,1,24
010749_033_11_01,400,1,29,1,Costa,1,1,1,36
010749_048_11_03,960,0,25,1,Costa,2,1,1,1
010749_059_11_02,500,1,29,1,Costa,2,1,1,1
010801_007_11_05,400,0,21,1,Costa,2,1,1,1
010801_013_11_03,2500,1,28,1,Costa,2,1,1,24
010801_017_11_04,950,0,22,1,Costa,2,1,1,6
011300_174_11_03,80,0,21,1,Selva,1,1,1,9
011303_074_11_02,78,1,29,1,Sierra,1,1,1,54
011315_018_11_01,1680,0,17,1,Sierra,1,0,0,1
011315_018_11_02,90,1,17,1,Sierra,1,1,1,1
011315_036_11_03,960,0,19,1,Sierra,1,1,1,1
011326_066_11_03,1266,1,18,1,Selva,1,1,1,11
011326_067_11_03,1300,0,21,1,Selva,1,1,1,11
011326_068_11_01,201,0,17,1,Selva,1,1,1,9
011330_089_11_03,1500,0,23,1,Selva,2,1,1,3
011330_090_11_03,360,0,23,1,Selva,1,1,1,72
011330_092_11_03,920,0,17,1,Selva,1,1,1,3
011358_025_11_02,1363,0,29,1,Costa,2,1,0,81
011358_069_11_03,800,1,22,1,Costa,2,1,1,1
011358_070_11_03,1920,0,17,1,Costa,1,1,1,3
011358_070_11_04,960,0,16,1,Costa,1,1,1,1
011379_109_11_05,1680,0,22,1,Selva,1,0,1,5
011380_097_11_03,815,1,25,0,Selva,2,1,1,6
011380_098_11_02,600,1,22,1,Selva,1,1,1,2
011380_102_11_03,1000,0,26,1,Selva,1,1,1,8
011380_102_11_04,720,0,23,1,Selva,1,1,1,11
011380_150_11_01,720,0,27,1,Selva,1,0,0,96
011380_150_11_02,40,1,24,1,Selva,1,1,1,7
011380_175_11_04,400,0,28,1,Selva,1,1,1,120
011380_175_11_05,1000,0,28,1,Selva,1,1,1,180
011399_027_11_03,1205,1,29,1,Sierra,2,1,1,2
015001_078_11_02,230,1,21,1,Sierra,2,1,1,1
015001_139_11_01,1305,1,27,0,Sierra,2,1,1,5
015002_016_11_02,1044,1,28,0,Sierra,2,1,1,35
015002_035_11_03,360,1,19,1,Sierra,2,1,1,1
015002_036_11_01,700,0,27,1,Sierra,2,1,1,12
015002_036_11_02,130,1,23,1,Sierra,1,1,1,24
015003_026_11_03,1413,1,29,0,Sierra,2,1,1,64
015003_026_11_04,2679,0,27,0,Sierra,2,1,1,13
015003_054_11_01,1025,1,29,1,Sierra,2,1,1,6
015004_030_11_02,400,1,20,1,Sierra,2,1,1,1
015004_120_11_02,1200,1,28,1,Sierra,2,1,1,2
015005_036_11_03,1025,1,23,1,Sierra,2,1,1,1
015005_079_11_02,250,0,28,1,Sierra,1,1,1,1
015006_055_11_03,1440,0,19,1,Sierra,1,1,1,1
015007_053_11_02,350,0,21,1,Sierra,2,1,1,30
015007_104_11_02,900,0,21,1,Sierra,2,1,1,1
015008_113_11_03,360,1,21,1,Sierra,2,1,1,7
015009_100_11_03,720,0,26,1,Sierra,2,1,0,3
015010_013_11_02,1700,1,25,1,Sierra,2,1,1,7
015010_013_11_03,200,0,18,1,Sierra,1,1,1,1
015010_023_11_02,1000,0,18,1,Sierra,1,1,1,2
015010_033_11_01,498,1,24,1,Sierra,1,1,1,48
015010_033_11_04,400,0,19,1,Sierra,1,1,1,10
015012_004_11_03,480,0,19,1,Sierra,2,1,1,1
015014_025_11_02,300,0,22,1,Sierra,2,1,1,27
015014_068_11_03,480,0,19,1,Sierra,1,1,1,1
015015_035_11_03,460,0,26,1,Sierra,2,1,1,12
015017_112_11_02,840,1,26,1,Sierra,2,1,1,1
015019_080_11_02,10,0,18,1,Sierra,1,1,1,1
015019_089_11_03,1025,1,25,0,Sierra,2,1,1,3
015020_034_11_03,1200,0,25,1,Sierra,2,1,1,1
015020_061_11_04,960,0,25,1,Sierra,2,1,1,1
015021_001_11_01,986,0,27,1,Sierra,2,1,1,18
015021_001_11_02,1500,1,28,1,Sierra,2,1,1,12
015021_059_11_03,1100,0,25,1,Sierra,2,1,0,9
015021_059_11_08,4410,1,26,0,Sierra,2,1,1,7
015021_070_11_03,700,1,26,1,Sierra,2,1,1,1
015021_104_11_02,2500,1,29,1,Sierra,2,1,1,9
015023_013_11_04,2100,0,24,0,Sierra,2,1,1,10
015023_013_11_06,300,0,18,1,Sierra,1,1,0,1
015023_085_11_03,1414,1,24,1,Sierra,2,1,1,13
015023_109_11_02,600,0,19,1,Sierra,2,1,1,6
015024_021_11_03,400,0,26,1,Sierra,2,1,1,1
015024_064_11_03,1200,0,19,1,Sierra,2,1,1,5
015024_064_11_04,200,0,16,1,Sierra,1,1,1,1
015025_020_11_02,1000,1,21,1,Sierra,2,1,1,2
015025_044_11_01,1200,1,29,1,Sierra,2,1,1,3
015025_044_11_02,600,0,23,1,Sierra,1,1,1,3
015026_045_11_01,153,1,21,1,Sierra,2,1,1,13
015028_046_11_03,904,0,21,1,Sierra,2,1,1,1
015028_058_11_03,1663,1,27,1,Sierra,2,1,0,32
015029_012_11_03,800,0,25,1,Sierra,1,1,1,84
015029_012_11_05,80,0,18,1,Sierra,1,1,1,34
015029_042_11_03,200,0,17,1,Sierra,1,1,1,36
015030_012_11_02,863,0,27,1,Selva,2,1,0,120
015031_082_11_02,1200,0,17,1,Selva,1,1,1,1
015032_037_11_04,900,0,22,1,Selva,2,1,1,8
015032_037_11_05,900,0,22,1,Selva,2,1,1,8
015032_065_11_01,560,1,25,1,Selva,1,1,1,8
015032_080_11_01,700,1,28,1,Selva,1,1,1,27
015033_025_11_03,525,0,22,1,Selva,2,1,1,72
015035_047_11_02,600,0,26,1,Selva,1,1,1,1
015035_138_11_01,1110,0,23,1,Selva,1,1,1,42
